order_id,order_date,product_id,category,price,quantity,customer_id,region,revenue
28738,2026-04-12 09:00:00,1035,Clothing,251.49,4,11829,West,1005.96
28739,2026-04-12 10:00:00,1083,Sports,251.49,3,14902,West,754.47
28740,2026-04-12 11:00:00,1056,Clothing,251.49,3,12602,North,754.47
28741,2026-04-12 12:00:00,1063,Home,251.49,2,11900,East,502.98
28742,2026-04-12 13:00:00,1075,Sports,251.49,2,11997,North,502.98
28743,2026-04-12 14:00:00,1098,Electronics,251.49,1,15186,East,251.49
28744,2026-04-12 15:00:00,1037,Electronics,251.49,2,19477,North,502.98
28745,2026-04-12 16:00:00,1016,Sports,251.49,2,13049,South,502.98
28746,2026-04-12 17:00:00,1026,Sports,251.49,1,14111,East,251.49
28747,2026-04-12 18:00:00,1016,Electronics,251.49,4,17408,South,1005.96
28748,2026-04-12 19:00:00,1062,Home,251.49,1,15146,North,251.49
28749,2026-04-12 20:00:00,1010,Clothing,251.49,1,11079,East,251.49
28750,2026-04-12 21:00:00,1063,Sports,251.49,1,18292,North,251.49
28751,2026-04-12 22:00:00,1038,Sports,251.49,3,17082,West,754.47
28752,2026-04-12 23:00:00,1001,Home,251.49,2,18890,South,502.98
28753,2026-04-13 00:00:00,1065,Electronics,251.49,4,17517,East,1005.96
28754,2026-04-13 01:00:00,1053,Sports,251.49,3,13165,South,754.47
28755,2026-04-13 02:00:00,1028,Home,251.49,2,13511,North,502.98
28756,2026-04-13 03:00:00,1044,Sports,251.49,3,18692,North,754.47
28757,2026-04-13 04:00:00,1087,Home,251.49,3,11970,East,754.47
28758,2026-04-13 05:00:00,1087,Home,251.49,2,17780,South,502.98
28759,2026-04-13 06:00:00,1079,Electronics,251.49,4,12844,West,1005.96
28760,2026-04-13 07:00:00,1030,Clothing,251.49,3,10909,East,754.47
28761,2026-04-13 08:00:00,1048,Electronics,251.49,1,10739,West,251.49
28762,2026-04-13 09:00:00,1008,Home,251.49,3,10867,South,754.47
28763,2026-04-13 10:00:00,1026,Clothing,251.49,3,16630,East,754.47
28764,2026-04-13 11:00:00,1055,Clothing,251.49,2,19996,North,502.98
28765,2026-04-13 12:00:00,1077,Electronics,251.49,3,12825,North,754.47
28766,2026-04-13 13:00:00,1044,Electronics,251.49,4,11195,South,1005.96
28767,2026-04-13 14:00:00,1088,Sports,251.49,3,19914,West,754.47
28768,2026-04-13 15:00:00,1042,Clothing,251.49,3,12439,South,754.47
28769,2026-04-13 16:00:00,1021,Home,251.49,3,10682,South,754.47
28770,2026-04-13 17:00:00,1098,Sports,251.49,3,10856,East,754.47
28771,2026-04-13 18:00:00,1032,Sports,251.49,2,15383,East,502.98
28772,2026-04-13 19:00:00,1026,Sports,251.49,1,19164,South,251.49
28773,2026-04-13 20:00:00,1039,Sports,251.49,1,19794,West,251.49
28774,2026-04-13 21:00:00,1025,Electronics,251.49,2,18904,South,502.98
28775,2026-04-13 22:00:00,1082,Clothing,251.49,3,10423,South,754.47
28776,2026-04-13 23:00:00,1044,Sports,251.49,3,13145,South,754.47
28777,2026-04-14 00:00:00,1044,Clothing,251.49,2,19005,North,502.98
28778,2026-04-14 01:00:00,1025,Home,251.49,1,13538,South,251.49
28779,2026-04-14 02:00:00,1069,Clothing,251.49,4,17569,North,1005.96
28780,2026-04-14 03:00:00,1066,Electronics,251.49,3,16865,West,754.47
28781,2026-04-14 04:00:00,1005,Clothing,251.49,2,16888,West,502.98
28782,2026-04-14 05:00:00,1027,Home,251.49,3,10231,West,754.47
28783,2026-04-14 06:00:00,1066,Home,251.49,1,12183,South,251.49
28784,2026-04-14 07:00:00,1012,Sports,251.49,3,10186,North,754.47
28785,2026-04-14 08:00:00,1062,Home,251.49,1,13935,South,251.49
28786,2026-04-14 09:00:00,1012,Sports,251.49,4,18207,West,1005.96
28787,2026-04-14 10:00:00,1076,Electronics,251.49,4,16866,East,1005.96
28788,2026-04-14 11:00:00,1000,Electronics,251.49,3,14662,East,754.47
28789,2026-04-14 12:00:00,1039,Electronics,251.49,2,18853,South,502.98
28790,2026-04-14 13:00:00,1036,Clothing,251.49,1,18587,East,251.49
28791,2026-04-14 14:00:00,1030,Home,251.49,3,12503,West,754.47
28792,2026-04-14 15:00:00,1016,Home,251.49,1,11544,North,251.49
28793,2026-04-14 16:00:00,1008,Home,251.49,2,16606,East,502.98
28794,2026-04-14 17:00:00,1063,Sports,251.49,3,11559,North,754.47
28795,2026-04-14 18:00:00,1056,Sports,251.49,2,17551,East,502.98
28796,2026-04-14 19:00:00,1012,Electronics,251.49,1,14655,South,251.49
28797,2026-04-14 20:00:00,1036,Home,251.49,3,17596,North,754.47
28798,2026-04-14 21:00:00,1013,Clothing,251.49,2,11285,West,502.98
28799,2026-04-14 22:00:00,1074,Clothing,251.49,4,11983,West,1005.96
28800,2026-04-14 23:00:00,1024,Electronics,251.49,1,13670,West,251.49
28801,2026-04-15 00:00:00,1094,Sports,251.49,3,19575,East,754.47
28802,2026-04-15 01:00:00,1077,Sports,251.49,4,18590,West,1005.96
28803,2026-04-15 02:00:00,1056,Sports,251.49,2,12333,West,502.98
28804,2026-04-15 03:00:00,1070,Electronics,251.49,4,19332,East,1005.96
28805,2026-04-15 04:00:00,1087,Electronics,251.49,1,11801,North,251.49
28806,2026-04-15 05:00:00,1099,Home,251.49,3,18648,South,754.47
28807,2026-04-15 06:00:00,1041,Home,251.49,4,12633,West,1005.96
28808,2026-04-15 07:00:00,1041,Home,251.49,2,16659,West,502.98
28809,2026-04-15 08:00:00,1046,Clothing,251.49,4,15073,West,1005.96
28810,2026-04-15 09:00:00,1043,Clothing,251.49,3,16109,South,754.47
28811,2026-04-15 10:00:00,1040,Home,251.49,4,18232,South,1005.96
28812,2026-04-15 11:00:00,1002,Clothing,251.49,3,19130,South,754.47
28813,2026-04-15 12:00:00,1089,Clothing,251.49,2,16541,North,502.98
28814,2026-04-15 13:00:00,1089,Sports,251.49,3,14508,East,754.47
28815,2026-04-15 14:00:00,1000,Sports,251.49,2,16386,West,502.98
28816,2026-04-15 15:00:00,1078,Electronics,251.49,4,11532,East,1005.96
28817,2026-04-15 16:00:00,1010,Sports,251.49,3,12852,East,754.47
28818,2026-04-15 17:00:00,1006,Home,251.49,1,10507,West,251.49
28819,2026-04-15 18:00:00,1011,Sports,251.49,2,17281,West,502.98
28820,2026-04-15 19:00:00,1037,Clothing,251.49,4,12041,East,1005.96
28821,2026-04-15 20:00:00,1053,Clothing,251.49,4,12197,North,1005.96
28822,2026-04-15 21:00:00,1066,Home,251.49,2,11623,West,502.98
28823,2026-04-15 22:00:00,1052,Home,251.49,1,16370,West,251.49
28824,2026-04-15 23:00:00,1089,Sports,251.49,2,15240,West,502.98
28825,2026-04-16 00:00:00,1093,Sports,251.49,3,15923,South,754.47
28826,2026-04-16 01:00:00,1031,Sports,251.49,4,11246,East,1005.96
28827,2026-04-16 02:00:00,1099,Electronics,251.49,2,12438,North,502.98
28828,2026-04-16 03:00:00,1044,Electronics,251.49,3,19442,North,754.47
28829,2026-04-16 04:00:00,1050,Home,251.49,4,18794,West,1005.96
28830,2026-04-16 05:00:00,1036,Sports,251.49,4,11131,West,1005.96
28831,2026-04-16 06:00:00,1058,Clothing,251.49,3,13845,South,754.47
28832,2026-04-16 07:00:00,1053,Electronics,251.49,2,10230,West,502.98
28833,2026-04-16 08:00:00,1017,Home,251.49,2,11549,West,502.98
28834,2026-04-16 09:00:00,1000,Electronics,251.49,4,15452,East,1005.96
28835,2026-04-16 10:00:00,1020,Sports,251.49,2,13321,East,502.98
28836,2026-04-16 11:00:00,1027,Clothing,251.49,1,11146,South,251.49
28837,2026-04-16 12:00:00,1015,Clothing,251.49,2,10153,North,502.98
28838,2026-04-16 13:00:00,1047,Home,251.49,2,18503,West,502.98
28839,2026-04-16 14:00:00,1027,Electronics,251.49,4,16595,West,1005.96
28840,2026-04-16 15:00:00,1021,Sports,251.49,4,19418,North,1005.96
28841,2026-04-16 16:00:00,1082,Sports,251.49,3,11410,South,754.47
28842,2026-04-16 17:00:00,1000,Clothing,251.49,4,19593,East,1005.96
28843,2026-04-16 18:00:00,1094,Clothing,251.49,2,19686,West,502.98
28844,2026-04-16 19:00:00,1041,Sports,251.49,1,17303,North,251.49
28845,2026-04-16 20:00:00,1097,Sports,251.49,3,15035,North,754.47
28846,2026-04-16 21:00:00,1069,Electronics,251.49,4,12905,South,1005.96
28847,2026-04-16 22:00:00,1091,Home,251.49,3,18836,West,754.47
28848,2026-04-16 23:00:00,1002,Electronics,251.49,2,16329,East,502.98
28849,2026-04-17 00:00:00,1094,Electronics,251.49,3,16101,North,754.47
28850,2026-04-17 01:00:00,1079,Sports,251.49,4,10973,South,1005.96
28851,2026-04-17 02:00:00,1080,Electronics,251.49,3,17422,North,754.47
28852,2026-04-17 03:00:00,1043,Electronics,251.49,2,16338,East,502.98
28853,2026-04-17 04:00:00,1026,Electronics,251.49,4,17916,East,1005.96
28854,2026-04-17 05:00:00,1050,Clothing,251.49,2,12141,North,502.98
28855,2026-04-17 06:00:00,1023,Home,251.49,4,10019,West,1005.96
28856,2026-04-17 07:00:00,1019,Home,251.49,4,11312,North,1005.96
28857,2026-04-17 08:00:00,1031,Clothing,251.49,1,17628,North,251.49
28858,2026-04-17 09:00:00,1098,Sports,251.49,1,14753,South,251.49
28859,2026-04-17 10:00:00,1012,Sports,251.49,4,18778,East,1005.96
28860,2026-04-17 11:00:00,1042,Home,251.49,2,19625,North,502.98
28861,2026-04-17 12:00:00,1019,Home,251.49,3,15209,West,754.47
28862,2026-04-17 13:00:00,1001,Sports,251.49,4,12818,North,1005.96
28863,2026-04-17 14:00:00,1067,Electronics,251.49,1,14992,West,251.49
28864,2026-04-17 15:00:00,1090,Home,251.49,1,10756,West,251.49
28865,2026-04-17 16:00:00,1059,Electronics,251.49,2,12576,East,502.98
28866,2026-04-17 17:00:00,1088,Home,251.49,4,11125,West,1005.96
28867,2026-04-17 18:00:00,1003,Clothing,251.49,3,19808,North,754.47
28868,2026-04-17 19:00:00,1095,Home,251.49,1,19830,North,251.49
28869,2026-04-17 20:00:00,1016,Clothing,251.49,2,14561,South,502.98
28870,2026-04-17 21:00:00,1000,Electronics,251.49,4,17066,West,1005.96
28871,2026-04-17 22:00:00,1032,Sports,251.49,2,18317,East,502.98
28872,2026-04-17 23:00:00,1029,Electronics,251.49,4,17793,West,1005.96
28873,2026-04-18 00:00:00,1004,Electronics,251.49,3,13598,South,754.47
28874,2026-04-18 01:00:00,1011,Electronics,251.49,2,17921,South,502.98
28875,2026-04-18 02:00:00,1031,Clothing,251.49,2,14907,South,502.98
28876,2026-04-18 03:00:00,1037,Home,251.49,2,18388,West,502.98
28877,2026-04-18 04:00:00,1016,Sports,251.49,4,11840,East,1005.96
28878,2026-04-18 05:00:00,1057,Electronics,251.49,1,19534,South,251.49
28879,2026-04-18 06:00:00,1039,Electronics,251.49,4,13300,South,1005.96
28880,2026-04-18 07:00:00,1095,Electronics,251.49,3,10290,West,754.47
28881,2026-04-18 08:00:00,1023,Clothing,251.49,4,11716,South,1005.96
28882,2026-04-18 09:00:00,1011,Clothing,251.49,2,14097,East,502.98
28883,2026-04-18 10:00:00,1094,Clothing,251.49,2,14275,South,502.98
28884,2026-04-18 11:00:00,1018,Home,251.49,3,19073,South,754.47
28885,2026-04-18 12:00:00,1028,Home,251.49,1,13058,East,251.49
28886,2026-04-18 13:00:00,1084,Electronics,251.49,3,19602,East,754.47
28887,2026-04-18 14:00:00,1089,Sports,251.49,1,10263,West,251.49
28888,2026-04-18 15:00:00,1051,Clothing,251.49,2,18221,North,502.98
28889,2026-04-18 16:00:00,1091,Home,251.49,3,19392,East,754.47
28890,2026-04-18 17:00:00,1016,Home,251.49,1,18819,West,251.49
28891,2026-04-18 18:00:00,1072,Sports,251.49,3,16977,East,754.47
28892,2026-04-18 19:00:00,1020,Clothing,251.49,2,19188,South,502.98
28893,2026-04-18 20:00:00,1059,Home,251.49,4,18827,North,1005.96
28894,2026-04-18 21:00:00,1097,Sports,251.49,4,12330,South,1005.96
28895,2026-04-18 22:00:00,1074,Sports,251.49,1,12744,North,251.49
28896,2026-04-18 23:00:00,1019,Clothing,251.49,2,18210,North,502.98
28897,2026-04-19 00:00:00,1052,Clothing,251.49,3,12169,East,754.47
28898,2026-04-19 01:00:00,1079,Clothing,251.49,2,16431,West,502.98
28899,2026-04-19 02:00:00,1062,Electronics,251.49,3,14896,South,754.47
28900,2026-04-19 03:00:00,1056,Home,251.49,3,14348,East,754.47
28901,2026-04-19 04:00:00,1028,Sports,251.49,4,13815,South,1005.96
28902,2026-04-19 05:00:00,1000,Electronics,251.49,2,17958,West,502.98
28903,2026-04-19 06:00:00,1081,Clothing,251.49,1,16669,South,251.49
28904,2026-04-19 07:00:00,1058,Home,251.49,3,16072,South,754.47
28905,2026-04-19 08:00:00,1063,Home,251.49,3,19400,North,754.47
28906,2026-04-19 09:00:00,1085,Electronics,251.49,1,12745,West,251.49
28907,2026-04-19 10:00:00,1071,Sports,251.49,1,10957,East,251.49
28908,2026-04-19 11:00:00,1070,Electronics,251.49,1,13367,South,251.49
28909,2026-04-19 12:00:00,1088,Home,251.49,2,17019,South,502.98
28910,2026-04-19 13:00:00,1093,Sports,251.49,1,13117,East,251.49
28911,2026-04-19 14:00:00,1097,Electronics,251.49,3,17273,West,754.47
28912,2026-04-19 15:00:00,1043,Electronics,251.49,4,15347,North,1005.96
28913,2026-04-19 16:00:00,1047,Clothing,251.49,4,11139,West,1005.96
28914,2026-04-19 17:00:00,1074,Home,251.49,4,16684,North,1005.96
28915,2026-04-19 18:00:00,1014,Clothing,251.49,4,19466,East,1005.96
28916,2026-04-19 19:00:00,1034,Clothing,251.49,3,12480,East,754.47
28917,2026-04-19 20:00:00,1022,Sports,251.49,2,18244,North,502.98
28918,2026-04-19 21:00:00,1052,Sports,251.49,2,14744,West,502.98
28919,2026-04-19 22:00:00,1044,Home,251.49,3,10840,North,754.47
28920,2026-04-19 23:00:00,1084,Sports,251.49,4,16190,West,1005.96
28921,2026-04-20 00:00:00,1091,Home,251.49,3,14978,West,754.47
28922,2026-04-20 01:00:00,1012,Sports,251.49,4,19296,West,1005.96
28923,2026-04-20 02:00:00,1033,Clothing,251.49,4,19649,South,1005.96
28924,2026-04-20 03:00:00,1037,Home,251.49,3,14422,North,754.47
28925,2026-04-20 04:00:00,1069,Clothing,251.49,2,16415,North,502.98
28926,2026-04-20 05:00:00,1067,Sports,251.49,3,18484,North,754.47
28927,2026-04-20 06:00:00,1004,Clothing,251.49,3,16521,South,754.47
28928,2026-04-20 07:00:00,1039,Sports,251.49,4,16093,North,1005.96
28929,2026-04-20 08:00:00,1069,Electronics,251.49,2,19911,East,502.98
28930,2026-04-20 09:00:00,1020,Clothing,251.49,3,11648,West,754.47
28931,2026-04-20 10:00:00,1027,Home,251.49,3,14664,South,754.47
28932,2026-04-20 11:00:00,1002,Clothing,251.49,1,14952,North,251.49
28933,2026-04-20 12:00:00,1022,Clothing,251.49,3,13896,East,754.47
28934,2026-04-20 13:00:00,1071,Home,251.49,1,11908,South,251.49
28935,2026-04-20 14:00:00,1018,Home,251.49,4,10109,West,1005.96
28936,2026-04-20 15:00:00,1074,Electronics,251.49,2,16615,South,502.98
28937,2026-04-20 16:00:00,1049,Sports,251.49,2,15101,North,502.98
28938,2026-04-20 17:00:00,1073,Sports,251.49,1,12634,West,251.49
28939,2026-04-20 18:00:00,1057,Home,251.49,3,14659,South,754.47
28940,2026-04-20 19:00:00,1091,Clothing,251.49,4,14453,West,1005.96
28941,2026-04-20 20:00:00,1019,Sports,251.49,1,15661,East,251.49
28942,2026-04-20 21:00:00,1091,Home,251.49,2,10848,North,502.98
28943,2026-04-20 22:00:00,1092,Home,251.49,4,17661,South,1005.96
28944,2026-04-20 23:00:00,1071,Electronics,251.49,4,19318,North,1005.96
28945,2026-04-21 00:00:00,1082,Clothing,251.49,3,14373,North,754.47
28946,2026-04-21 01:00:00,1052,Electronics,251.49,4,19266,South,1005.96
28947,2026-04-21 02:00:00,1084,Electronics,251.49,3,13941,East,754.47
28948,2026-04-21 03:00:00,1081,Clothing,251.49,2,18320,North,502.98
28949,2026-04-21 04:00:00,1008,Home,251.49,1,13150,North,251.49
28950,2026-04-21 05:00:00,1003,Clothing,251.49,1,17465,South,251.49
28951,2026-04-21 06:00:00,1040,Electronics,251.49,2,11884,South,502.98
28952,2026-04-21 07:00:00,1024,Electronics,251.49,3,15439,North,754.47
28953,2026-04-21 08:00:00,1033,Clothing,251.49,4,18596,North,1005.96
28954,2026-04-21 09:00:00,1072,Electronics,251.49,4,13150,West,1005.96
28955,2026-04-21 10:00:00,1008,Home,251.49,2,13554,South,502.98
28956,2026-04-21 11:00:00,1081,Home,251.49,3,12701,North,754.47
28957,2026-04-21 12:00:00,1074,Clothing,251.49,1,11550,West,251.49
28958,2026-04-21 13:00:00,1012,Clothing,251.49,1,18370,South,251.49
28959,2026-04-21 14:00:00,1008,Home,251.49,1,10722,West,251.49
28960,2026-04-21 15:00:00,1079,Sports,251.49,1,19938,East,251.49
28961,2026-04-21 16:00:00,1003,Sports,251.49,2,16966,West,502.98
28962,2026-04-21 17:00:00,1033,Sports,251.49,1,12070,West,251.49
28963,2026-04-21 18:00:00,1006,Clothing,251.49,2,19873,South,502.98
28964,2026-04-21 19:00:00,1014,Home,251.49,2,11836,West,502.98
28965,2026-04-21 20:00:00,1037,Home,251.49,4,12136,East,1005.96
28966,2026-04-21 21:00:00,1074,Home,251.49,2,17407,East,502.98
28967,2026-04-21 22:00:00,1095,Home,251.49,4,19451,West,1005.96
28968,2026-04-21 23:00:00,1090,Clothing,251.49,3,11030,West,754.47
28969,2026-04-22 00:00:00,1093,Home,251.49,1,12756,South,251.49
28970,2026-04-22 01:00:00,1051,Home,251.49,3,14456,South,754.47
28971,2026-04-22 02:00:00,1080,Electronics,251.49,3,19943,East,754.47
28972,2026-04-22 03:00:00,1099,Electronics,251.49,4,11107,West,1005.96
28973,2026-04-22 04:00:00,1082,Electronics,251.49,4,12260,West,1005.96
28974,2026-04-22 05:00:00,1006,Electronics,251.49,4,18568,East,1005.96
28975,2026-04-22 06:00:00,1044,Clothing,251.49,2,11494,East,502.98
28976,2026-04-22 07:00:00,1058,Sports,251.49,1,16900,West,251.49
28977,2026-04-22 08:00:00,1020,Electronics,251.49,4,10590,East,1005.96
28978,2026-04-22 09:00:00,1027,Electronics,251.49,4,11800,South,1005.96
28979,2026-04-22 10:00:00,1002,Electronics,251.49,2,13418,North,502.98
28980,2026-04-22 11:00:00,1013,Clothing,251.49,1,13705,North,251.49
28981,2026-04-22 12:00:00,1001,Sports,251.49,3,14539,East,754.47
28982,2026-04-22 13:00:00,1028,Home,251.49,4,13867,East,1005.96
28983,2026-04-22 14:00:00,1017,Electronics,251.49,3,16408,North,754.47
28984,2026-04-22 15:00:00,1036,Sports,251.49,2,12296,East,502.98
28985,2026-04-22 16:00:00,1044,Home,251.49,1,11841,East,251.49
28986,2026-04-22 17:00:00,1044,Electronics,251.49,4,17843,South,1005.96
28987,2026-04-22 18:00:00,1023,Clothing,251.49,2,14360,North,502.98
28988,2026-04-22 19:00:00,1045,Clothing,251.49,2,17930,East,502.98
28989,2026-04-22 20:00:00,1011,Clothing,251.49,3,17914,West,754.47
28990,2026-04-22 21:00:00,1052,Home,251.49,2,17606,West,502.98
28991,2026-04-22 22:00:00,1044,Clothing,251.49,2,17629,North,502.98
28992,2026-04-22 23:00:00,1031,Sports,251.49,1,17950,South,251.49
28993,2026-04-23 00:00:00,1017,Home,251.49,1,18948,West,251.49
28994,2026-04-23 01:00:00,1012,Clothing,251.49,1,10497,West,251.49
28995,2026-04-23 02:00:00,1003,Sports,251.49,2,15697,West,502.98
28996,2026-04-23 03:00:00,1022,Sports,251.49,4,16718,East,1005.96
28997,2026-04-23 04:00:00,1061,Electronics,251.49,1,10630,East,251.49
28998,2026-04-23 05:00:00,1053,Electronics,251.49,4,17789,North,1005.96
28999,2026-04-23 06:00:00,1073,Sports,251.49,2,19834,East,502.98
29000,2026-04-23 07:00:00,1054,Electronics,251.49,1,17544,East,251.49
29001,2026-04-23 08:00:00,1068,Electronics,251.49,4,12015,West,1005.96
29002,2026-04-23 09:00:00,1039,Home,251.49,1,17706,West,251.49
29003,2026-04-23 10:00:00,1013,Clothing,251.49,1,13263,South,251.49
29004,2026-04-23 11:00:00,1097,Home,251.49,4,14600,West,1005.96
29005,2026-04-23 12:00:00,1027,Home,251.49,4,16331,North,1005.96
29006,2026-04-23 13:00:00,1071,Electronics,251.49,4,11350,South,1005.96
29007,2026-04-23 14:00:00,1079,Clothing,251.49,2,15005,North,502.98
29008,2026-04-23 15:00:00,1094,Home,251.49,3,17388,North,754.47
29009,2026-04-23 16:00:00,1070,Home,251.49,3,17986,East,754.47
29010,2026-04-23 17:00:00,1066,Home,251.49,2,11489,North,502.98
29011,2026-04-23 18:00:00,1028,Home,251.49,4,14785,West,1005.96
29012,2026-04-23 19:00:00,1099,Clothing,251.49,4,11222,West,1005.96
29013,2026-04-23 20:00:00,1060,Electronics,251.49,2,16587,East,502.98
29014,2026-04-23 21:00:00,1067,Sports,251.49,3,11365,East,754.47
29015,2026-04-23 22:00:00,1008,Electronics,251.49,2,19107,East,502.98
29016,2026-04-23 23:00:00,1016,Sports,251.49,4,15267,West,1005.96
29017,2026-04-24 00:00:00,1048,Home,251.49,4,13461,East,1005.96
29018,2026-04-24 01:00:00,1062,Sports,251.49,1,18319,West,251.49
29019,2026-04-24 02:00:00,1083,Clothing,251.49,3,18327,East,754.47
29020,2026-04-24 03:00:00,1077,Clothing,251.49,4,14351,South,1005.96
29021,2026-04-24 04:00:00,1045,Home,251.49,2,17374,West,502.98
29022,2026-04-24 05:00:00,1092,Clothing,251.49,2,16178,West,502.98
29023,2026-04-24 06:00:00,1012,Home,251.49,3,18489,North,754.47
29024,2026-04-24 07:00:00,1099,Sports,251.49,2,16860,East,502.98
29025,2026-04-24 08:00:00,1044,Electronics,251.49,3,13803,West,754.47
29026,2026-04-24 09:00:00,1052,Electronics,251.49,2,16980,West,502.98
29027,2026-04-24 10:00:00,1016,Sports,251.49,2,14994,North,502.98
29028,2026-04-24 11:00:00,1046,Electronics,251.49,4,10127,West,1005.96
29029,2026-04-24 12:00:00,1061,Home,251.49,3,17706,South,754.47
29030,2026-04-24 13:00:00,1049,Sports,251.49,4,18516,West,1005.96
29031,2026-04-24 14:00:00,1042,Home,251.49,3,16652,South,754.47
29032,2026-04-24 15:00:00,1067,Electronics,251.49,4,17611,West,1005.96
29033,2026-04-24 16:00:00,1083,Home,251.49,4,11264,East,1005.96
29034,2026-04-24 17:00:00,1074,Clothing,251.49,1,12486,East,251.49
29035,2026-04-24 18:00:00,1085,Electronics,251.49,4,10816,West,1005.96
29036,2026-04-24 19:00:00,1071,Clothing,251.49,4,17007,East,1005.96
29037,2026-04-24 20:00:00,1027,Clothing,251.49,2,13569,West,502.98
29038,2026-04-24 21:00:00,1044,Sports,251.49,2,17834,North,502.98
29039,2026-04-24 22:00:00,1040,Sports,251.49,3,10459,North,754.47
29040,2026-04-24 23:00:00,1093,Home,251.49,1,13063,West,251.49
29041,2026-04-25 00:00:00,1096,Home,251.49,3,11830,North,754.47
29042,2026-04-25 01:00:00,1096,Electronics,251.49,2,12052,East,502.98
29043,2026-04-25 02:00:00,1035,Home,251.49,3,11657,North,754.47
29044,2026-04-25 03:00:00,1090,Home,251.49,2,11080,East,502.98
29045,2026-04-25 04:00:00,1083,Sports,251.49,2,13168,East,502.98
29046,2026-04-25 05:00:00,1032,Sports,251.49,3,18979,West,754.47
29047,2026-04-25 06:00:00,1024,Clothing,251.49,2,18933,East,502.98
29048,2026-04-25 07:00:00,1018,Home,251.49,2,15983,East,502.98
29049,2026-04-25 08:00:00,1046,Sports,251.49,1,11711,South,251.49
29050,2026-04-25 09:00:00,1084,Electronics,251.49,1,18705,West,251.49
29051,2026-04-25 10:00:00,1032,Home,251.49,2,12187,West,502.98
29052,2026-04-25 11:00:00,1066,Electronics,251.49,2,10422,West,502.98
29053,2026-04-25 12:00:00,1013,Clothing,251.49,4,17614,North,1005.96
29054,2026-04-25 13:00:00,1078,Clothing,251.49,4,14769,East,1005.96
29055,2026-04-25 14:00:00,1032,Sports,251.49,2,16134,East,502.98
29056,2026-04-25 15:00:00,1041,Sports,251.49,1,10016,South,251.49
29057,2026-04-25 16:00:00,1085,Clothing,251.49,2,16917,West,502.98
29058,2026-04-25 17:00:00,1064,Electronics,251.49,1,14125,East,251.49
29059,2026-04-25 18:00:00,1094,Clothing,251.49,1,10854,South,251.49
29060,2026-04-25 19:00:00,1046,Clothing,251.49,4,12329,East,1005.96
29061,2026-04-25 20:00:00,1034,Sports,251.49,2,19838,West,502.98
29062,2026-04-25 21:00:00,1083,Home,251.49,1,13367,South,251.49
29063,2026-04-25 22:00:00,1031,Sports,251.49,2,11694,North,502.98
29064,2026-04-25 23:00:00,1054,Sports,251.49,3,19005,South,754.47
29065,2026-04-26 00:00:00,1053,Electronics,251.49,3,15057,South,754.47
29066,2026-04-26 01:00:00,1075,Clothing,251.49,4,17770,South,1005.96
29067,2026-04-26 02:00:00,1050,Home,251.49,3,15755,South,754.47
29068,2026-04-26 03:00:00,1079,Home,251.49,3,19973,South,754.47
29069,2026-04-26 04:00:00,1058,Sports,251.49,2,10355,East,502.98
29070,2026-04-26 05:00:00,1071,Sports,251.49,4,12960,South,1005.96
29071,2026-04-26 06:00:00,1013,Clothing,251.49,4,12684,South,1005.96
29072,2026-04-26 07:00:00,1017,Electronics,251.49,3,13549,West,754.47
29073,2026-04-26 08:00:00,1054,Clothing,251.49,2,13139,South,502.98
29074,2026-04-26 09:00:00,1093,Home,251.49,2,17784,East,502.98
29075,2026-04-26 10:00:00,1096,Electronics,251.49,4,14305,South,1005.96
29076,2026-04-26 11:00:00,1097,Sports,251.49,2,18858,East,502.98
29077,2026-04-26 12:00:00,1055,Sports,251.49,2,14574,South,502.98
29078,2026-04-26 13:00:00,1048,Home,251.49,4,19208,West,1005.96
29079,2026-04-26 14:00:00,1097,Clothing,251.49,2,12187,East,502.98
29080,2026-04-26 15:00:00,1059,Electronics,251.49,1,18473,East,251.49
29081,2026-04-26 16:00:00,1052,Clothing,251.49,4,10524,South,1005.96
29082,2026-04-26 17:00:00,1070,Clothing,251.49,3,15585,East,754.47
29083,2026-04-26 18:00:00,1005,Clothing,251.49,1,19706,South,251.49
29084,2026-04-26 19:00:00,1069,Sports,251.49,1,17056,West,251.49
29085,2026-04-26 20:00:00,1085,Home,251.49,4,19700,West,1005.96
29086,2026-04-26 21:00:00,1007,Electronics,251.49,3,17957,West,754.47
29087,2026-04-26 22:00:00,1014,Electronics,251.49,4,14727,North,1005.96
29088,2026-04-26 23:00:00,1025,Home,251.49,2,14717,South,502.98
29089,2026-04-27 00:00:00,1038,Electronics,251.49,4,19807,West,1005.96
29090,2026-04-27 01:00:00,1002,Electronics,251.49,2,18701,East,502.98
29091,2026-04-27 02:00:00,1056,Clothing,251.49,3,15357,West,754.47
29092,2026-04-27 03:00:00,1009,Clothing,251.49,4,17573,South,1005.96
29093,2026-04-27 04:00:00,1002,Home,251.49,3,15050,North,754.47
29094,2026-04-27 05:00:00,1093,Electronics,251.49,3,12654,South,754.47
29095,2026-04-27 06:00:00,1045,Home,251.49,1,17536,West,251.49
29096,2026-04-27 07:00:00,1021,Home,251.49,4,10321,South,1005.96
29097,2026-04-27 08:00:00,1066,Home,251.49,4,16583,South,1005.96
29098,2026-04-27 09:00:00,1064,Home,251.49,1,12133,East,251.49
29099,2026-04-27 10:00:00,1096,Clothing,251.49,3,17863,North,754.47
29100,2026-04-27 11:00:00,1018,Sports,251.49,4,16733,East,1005.96
